Family,SourceAsset,OriginalPackage,Decision,Reasons,CurrentReferencers,OriginalDirectConsumers,PlaybackAssets
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireHalberd_Smash_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_EmpireHalberd_Smash_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Smash_Start
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireHalberd_SprintSwing_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_EmpireHalberd_SprintSwing_End,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_SprintSwing_End | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Early_SprintSwing_End
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireHalberd_Swing_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_EmpireHalberd_Swing_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Swing_01_New | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Early_Swing_01
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireHalberd_Swing_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_EmpireHalberd_Swing_02,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Swing_02_New | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Early_Swing_02
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireHalberd_Swing_03,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_EmpireHalberd_Swing_03,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Swing_03_New | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Early_Swing_03
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_BackDash,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_BackDash,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_BackDashCounter_Start
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_ChargeAttack_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_ChargeAttack_End,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_ChargeAttack_End
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_ChargeAttack_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_ChargeAttack_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_ChargeAttack_Loop
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_ChargeAttack_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_ChargeAttack_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_ChargeAttack_Start | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_ChargeAttack_Start_Fast
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamFinalBlow,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamFinalBlow,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamFinalblow
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageAir_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Down | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Land | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Peak | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_B_Up
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageAir_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageAir_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Down | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Land | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Peak | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageAir_F_Up
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageGrapple_Atk_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageGrapple_Atk_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageGrapple_Atk_01
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageGrapple_Atk_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageGrapple_Atk_02,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageFinalBlow | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageGrapple_Atk_02
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageGrapple_Atk_B_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageGrapple_Atk_B_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_DamageGrapple_Atk_B_01
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageGrapple_Atk_B_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageGrapple_Atk_B_02,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_DamageGrapple_Atk_B_02
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_D_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageNormal_D_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_D_B
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageNormal_L_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_L_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageNormal_R_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_R_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_U_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageNormal_U_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_U_B
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageNormal_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageNormal_U_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_D_F | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageNormal_U_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageParry_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageParry_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageParry_F | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_BackDashCounter_Parried | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_GuardCounter_Parried
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageStrong_D_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_D_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_D_F2,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageStrong_D_F2,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_D_F_2
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageStrong_L_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_L_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageStrong_R_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_R_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageStrong_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageStrong_U_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageStrong_U_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageWeak_D_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageWeak_D_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageWeak_D_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageWeak_L_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageWeak_L_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageWeak_L_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageWeak_R_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageWeak_R_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageWeak_R_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DamageWeak_U_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DamageWeak_U_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DamageWeak_U_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Die_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Die_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Die_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DownUpperSlash_01,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DownUpperSlash_01,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DownUpperSlash_01
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_DownUpperSlash_02,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_DownUpperSlash_02,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_DownUpperSlash_02
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Down_B_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Down_B_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Down_B_Loop
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Down_F_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Down_F_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Down_F_Loop
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_FreakOutWithWeapon,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_FreakOutWithWeapon,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Vigilant_FreakOut_Armed
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Getup_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Getup_B,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Getup_B
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Getup_F,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Getup_F,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Getup_F
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Groggy_F_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Groggy_F_End,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Groggy_F_End
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Groggy_F_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Groggy_F_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Groggy_F_Loop
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Groggy_F_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Groggy_F_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Groggy_F_Start
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Guard_F_End,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Guard_F_End,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Guard_Brk_End | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Guard_End | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_GuardCounter_Failed | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_RoundAttack_Start
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Guard_F_Guard_F_Brk,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Guard_F_Guard_F_Brk,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Guard_Brk
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Guard_F_Guard_F_Suc,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Guard_F_Guard_F_Suc,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Guard_Suc | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_GuardCounter_Start
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Guard_F_Loop,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Guard_F_Loop,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Guard_Loop | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_GuardCounter_Loop
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_Guard_F_Start,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_Guard_F_Start,DeleteBackingSource,,,,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_Guard_Start | /Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireHalberd_E_GuardCounter_Start
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_LOD_Pose,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_LOD_Pose,RetainOriginal,OriginalDirectConsumerNotReplaced | NoBakedPlaybackCoverage,,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Model/C_M_HalberdV2:Properties.LODInfo[2].BakePose.ObjectPath,
HalberdElite,/Game/_Art/Enemies/HeinMach/Humanoids/HalberdElite/Animations/SourceSequences/A_EN_SRC_CA_M_Halberd_LockOnWalk_B,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Named/Halberd/Animation/CA_M_Halberd_LockOnWalk_B,RetainOriginal,OriginalDirectConsumerNotReplaced | NoBakedPlaybackCoverage,,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireHalberd_E/Moving/Move/BS_EmpireHalberd_E_LockOnMove:Properties.SampleData[2].Animation.ObjectPath,
